total_packets,total_packets_in,total_packets_out,total_bytes,total_bytes_in,total_bytes_out,packet_size_mean,packet_size_std,packet_size_var,packet_size_kurtosis,packet_size_skew,packet_size_min,packet_size_max,packet_size_p_10,packet_size_p_20,packet_size_p_30,packet_size_p_40,packet_size_p_50,packet_size_p_60,packet_size_p_70,packet_size_p_80,packet_size_p_90,packet_size_in_mean,packet_size_in_std,packet_size_in_var,packet_size_in_kurtosis,packet_size_in_skew,packet_size_in_min,packet_size_in_max,packet_size_in_p_10,packet_size_in_p_20,packet_size_in_p_30,packet_size_in_p_40,packet_size_in_p_50,packet_size_in_p_60,packet_size_in_p_70,packet_size_in_p_80,packet_size_in_p_90,packet_size_out_mean,packet_size_out_std,packet_size_out_var,packet_size_out_kurtosis,packet_size_out_skew,packet_size_out_min,packet_size_out_max,packet_size_out_p_10,packet_size_out_p_20,packet_size_out_p_30,packet_size_out_p_40,packet_size_out_p_50,packet_size_out_p_60,packet_size_out_p_70,packet_size_out_p_80,packet_size_out_p_90,packet_time_mean,packet_time_std,packet_time_var,packet_time_kurtosis,packet_time_skew,packet_time_min,packet_time_max,packet_time_p_10,packet_time_p_20,packet_time_p_30,packet_time_p_40,packet_time_p_50,packet_time_p_60,packet_time_p_70,packet_time_p_80,packet_time_p_90,packet_time_in_mean,packet_time_in_std,packet_time_in_var,packet_time_in_kurtosis,packet_time_in_skew,packet_time_in_min,packet_time_in_max,packet_time_in_p_10,packet_time_in_p_20,packet_time_in_p_30,packet_time_in_p_40,packet_time_in_p_50,packet_time_in_p_60,packet_time_in_p_70,packet_time_in_p_80,packet_time_in_p_90,packet_time_out_mean,packet_time_out_std,packet_time_out_var,packet_time_out_kurtosis,packet_time_out_skew,packet_time_out_min,packet_time_out_max,packet_time_out_p_10,packet_time_out_p_20,packet_time_out_p_30,packet_time_out_p_40,packet_time_out_p_50,packet_time_out_p_60,packet_time_out_p_70,packet_time_out_p_80,packet_time_out_p_90,out_burst_packets_mean,out_burst_packets_std,out_burst_packets_var,out_burst_packets_kurtosis,out_burst_packets_skew,out_burst_packets_min,out_burst_packets_max,out_burst_packets_p_10,out_burst_packets_p_20,out_burst_packets_p_30,out_burst_packets_p_40,out_burst_packets_p_50,out_burst_packets_p_60,out_burst_packets_p_70,out_burst_packets_p_80,out_burst_packets_p_90,out_burst_sizes_mean,out_burst_sizes_std,out_burst_sizes_var,out_burst_sizes_kurtosis,out_burst_sizes_skew,out_burst_sizes_min,out_burst_sizes_max,out_burst_sizes_p_10,out_burst_sizes_p_20,out_burst_sizes_p_30,out_burst_sizes_p_40,out_burst_sizes_p_50,out_burst_sizes_p_60,out_burst_sizes_p_70,out_burst_sizes_p_80,out_burst_sizes_p_90,in_burst_packets_mean,in_burst_packets_std,in_burst_packets_var,in_burst_packets_kurtosis,in_burst_packets_skew,in_burst_packets_min,in_burst_packets_max,in_burst_packets_p_10,in_burst_packets_p_20,in_burst_packets_p_30,in_burst_packets_p_40,in_burst_packets_p_50,in_burst_packets_p_60,in_burst_packets_p_70,in_burst_packets_p_80,in_burst_packets_p_90,in_burst_sizes_mean,in_burst_sizes_std,in_burst_sizes_var,in_burst_sizes_kurtosis,in_burst_sizes_skew,in_burst_sizes_min,in_burst_sizes_max,in_burst_sizes_p_10,in_burst_sizes_p_20,in_burst_sizes_p_30,in_burst_sizes_p_40,in_burst_sizes_p_50,in_burst_sizes_p_60,in_burst_sizes_p_70,in_burst_sizes_p_80,in_burst_sizes_p_90,datetime,label
2034,1025,1009,1019670,571868,447802,501.3126843657817,215.02140152422777,46234.20311344318,3.0193346583927116,0.6092988455628409,38,1294,124,408,440,472,504,536,568,616,680,557.92,237.13578170713444,56233.37896585371,2.167506446015655,0.320449746584362,38,1294,124,472,504,536,568,584,632,664,744,443.80773042616454,171.7976911357845,29514.446679586406,5.496387556481601,0.6441330570070628,38,1294,132,376,408,440,456,488,504,536,584,0.02934534398429334,0.02700067305581826,0.0007290363454671901,386.3298027371803,13.250725916887351,0,0.8341159820556641,0.00430599848429362,0.009093046188354492,0.013991673787434898,0.01919380823771159,0.024506092071533203,0.033323764801025384,0.042511940002441406,0.04926705360412598,0.05767162640889485,0.037216525292024016,0.0317315876203358,0.0010068936529070483,385.7712410774677,15.339808746832144,0,0.8341159820556641,0.005780792236328125,0.012363290786743164,0.026145243644714353,0.036156622568766277,0.04219043254852295,0.046052201588948564,0.04962960084279378,0.0535240650177002,0.05928546587626139,0.021357148088241594,0.017898618457123646,0.0003203605426736873,7.9419675084902455,2.042010701645038,0.00007796287536621094,0.1656169891357422,0.0035439491271972655,0.007476472854614259,0.01085977554321289,0.014667034149169922,0.0178070068359375,0.02089489301045736,0.023868783315022787,0.02951426506042483,0.044772831598917685,2.1637426900584797,0.4550895077975138,0.20710646010738337,11.754224224280991,3.21722698421199,2,5,2,2,2,2,2,2,2,2,3,856.3859649122807,451.21637116153704,203596.21360418593,13.31641671710008,3.300039616351157,436,3392,528,571.2,612,668,720,832.5333333333333,912,1040,1200,2.2369942196531793,0.5754276469246159,0.3311169768452005,13.169436716523354,3.2148729865775802,2,6,2,2,2,2,2,2,2,2,3,1204.242774566474,703.1577405621963,494430.808112533,3.3982828548929227,1.8953843162547885,462,4096,626.6666666666666,688,728,810.6666666666667,1072,1216,1320,1376.0000000000002,2194.6666666666692,2025-05-16 18:06:17.896534,1
1885,945,940,783016,419324,363692,415.39310344827584,113.70552900559791,12928.947326442869,13.837102704907768,0.4846055749297838,38,1294,360,376,392,408,424,440,456,472,504,443.72910052910055,116.12408365172512,13484.80280395285,12.540055707858672,-0.13947998865931596,38,1294,392,424,424,440,456,472,472,504,520,386.9063829787234,103.68916192005372,10751.44229968312,21.8299361747936,1.2691380002598311,38,1294,344,376,376,392,392,408,408,424,440,0.03165075227206933,0.02225736226451281,0.0004953901749737587,928.756069956854,25.62355336272675,0,0.8416221141815186,0.015483824412027995,0.02225780487060547,0.02637759844462077,0.029706875483194988,0.032083988189697266,0.03474019368489583,0.037194259961446124,0.040569305419921875,0.04513853391011556,0.02940673343205856,0.02884497497062813,0.0008320325810561632,663.1801488890643,23.66621984879066,0,0.8416221141815186,0.014474256833394369,0.020625495910644533,0.02399906317392985,0.026708348592122396,0.029482007026672363,0.031726376215616865,0.03428785800933838,0.03676557540893555,0.04128641287485759,0.03390432012842057,0.01213176125730841,0.00014717963120432933,8.153408264152564,0.26971212909268677,0.00004291534423828125,0.14806199073791504,0.01715429623921712,0.025826454162597656,0.02985076109568278,0.03258571624755859,0.035164475440979004,0.037615537643432624,0.040393733978271486,0.04344320297241211,0.0469192107518514,2.0847457627118646,0.3812617586170169,0.14536052858374043,19.152127044634355,4.521274604723501,2,4,2,2,2,2,2,2,2,2,2,584.8135593220339,364.024793091949,132514.0499856363,14.540025655960747,4.049654766201489,448,2208,464,480,480,496,496,512,512,528,544,2.096774193548387,0.38977567656756684,0.15192507804370448,16.271251641959093,4.142564269798703,2,4,2,2,2,2,2,2,2,2,2,660.1935483870968,361.9120744542741,130980.34963579602,10.484878027502461,3.4879019021537303,448,2176,512,528,544,560,576,576,607.4666666666667,608,640,2025-05-16 01:06:09.881021,1
1891,947,944,816324,374006,442318,431.68905341089373,143.4886352724711,20588.988452356236,8.520107090214967,1.0355876022477604,38,1294,328,360,392,408,440,456,472,504,552,394.9376979936642,133.7893161793566,17899.58112373985,13.205179212492283,1.8199881984882025,38,1294,312,344,360,376,392,408,424,440,488,468.55720338983053,143.43196177970802,20572.72765997562,8.067742802746439,0.4948776299971644,38,1294,376,424,440,456,472,488,504,536,584,0.03155567519879215,0.02373926601481589,0.0005635527509221926,738.662368135687,21.589918697595813,0,0.8482100963592529,0.011200412114461263,0.018642330169677736,0.02408411502838135,0.027503379185994468,0.03135395050048828,0.03449384371439615,0.038565723101298015,0.043655109405517575,0.04966763655344645,0.027035139831881695,0.029553359252477956,0.0008734010431060245,627.24738329375,22.681567034589687,0,0.8482100963592529,0.009405994415283203,0.01494126319885254,0.019656809171040852,0.02377735773722331,0.02646493911743164,0.029491281509399413,0.03282175064086914,0.036394166946411136,0.04282291730244955,0.036085787971140974,0.014561852346405458,0.00021204754375851417,2.8898427075471593,0.18722814467826182,0.00005602836608886719,0.13959479331970215,0.017711265881856283,0.024786758422851562,0.02889674504597982,0.03340447743733724,0.036588430404663086,0.04030113220214844,0.04407419363657634,0.04837918281555176,0.052886509895324715,2.09375,0.4227421643271463,0.17871093749999994,16.382513661202186,4.287483371536522,2,4,2,2,2,2,2,2,2,2,2,730.53125,528.2591980017362,279057.7802734375,14.667174034931925,3.9698258774364654,448,3190,512,544,560,576,592,622.9333333333333,640,672,850.6666666666667,2.125,0.59947894041409,0.35937500000000006,27.270321361058603,5.167531130979681,2,6,2,2,2,2,2,2,2,2,2,644.53125,551.5334579818685,304189.1552734375,15.5433617823834,4.13251435409381,432,3222,448,480,480,496,512,528,528,544,771.7333333333333,2025-05-17 07:04:07.919684,1
1897,950,947,1231095,603156,627939,648.9694254085398,202.37134536988654,40954.161426817904,2.8028829431459057,-0.5604116264631579,38,1294,520,568,600,632,648,680,712,760,856,634.901052631579,189.21062810626077,35800.661788365716,3.5718015447966645,-0.7331692976792438,38,1294,520,568,600,616,632,664,696,728,824,663.0823653643083,213.83700721631112,45726.26565522869,2.2306962724933683,-0.4849854581699888,38,1294,504,568,600,632,664,696,728,776,902.9333333333343,0.0314618625721348,0.024058543021938616,0.0005788134923384713,534.8053182419444,17.104195163786517,0,0.7952330112457275,0.008411447207132975,0.016174554824829098,0.022038737932840984,0.027341222763061522,0.03154802322387695,0.0356203556060791,0.039740721384684236,0.04484477043151855,0.05181793371836344,0.024487403471678403,0.02849126442520001,0.0008117521485466676,561.9009530699369,20.971865984034668,0,0.7952330112457275,0.006656948725382487,0.010814428329467775,0.015538851420084635,0.019591442743937173,0.023341894149780273,0.027353398005167645,0.030837551752726237,0.03455905914306641,0.039897998174031585,0.038451051258864596,0.015741293348740526,0.00024778831629110277,11.425873238236314,0.6752830420725501,0.00008606910705566406,0.20087695121765137,0.01769774754842123,0.027295303344726563,0.032463757197062175,0.03648972511291504,0.039626121520996094,0.04294285774230957,0.04637718200683594,0.050826787948608405,0.05621385574340822,2.090909090909091,0.4007077563777016,0.16056670602125148,17.420198961937697,4.35392721665369,2,4,2,2,2,2,2,2,2,2,2,1008.1948051948052,515.7834549891518,266032.5724405464,10.529666526392493,3.0820780383242026,560,3350,657.0666666666666,716.8,736,784,816,907.7333333333333,1047.4666666666667,1232,1444.3999999999996,2.211267605633803,0.6902845495686112,0.47649275937314045,9.581865583842504,3.2924375102849757,2,5,2,2,2,2,2,2,2,2,2.5333333333333314,1041.8591549295775,639.7266426730755,409250.1773457648,6.186921444049078,2.650332497708213,608,3326,672,697.6,736,768,800,848,916.2666666666667,1219.1999999999998,1581.8666666666663,2025-05-16 10:38:52.296012,1
1887,945,942,765460,412552,352908,405.64917859035506,118.45676945668792,14032.006230114914,13.418143933436646,0.901122109228425,38,1294,344,360,376,392,408,424,440,472,504,436.56296296296296,120.33355979270662,14480.165612384899,10.720472686638125,0.07370976542169318,38,1294,360,392,408,440,456,472,488,504,520,374.6369426751592,107.99053309531882,11661.955238211149,24.536645814966118,2.0721159456529072,38,1294,328,360,360,376,376,392,392,408,424,0.031627679174550644,0.027488576498497865,0.0007556218379137692,451.23556465545875,14.978501333914902,0,0.8676540851593018,0.006347091992696127,0.011443042755126953,0.016042208671569823,0.021513684590657552,0.027754664421081543,0.039912303288777665,0.04634024302164713,0.05163869857788086,0.05687136650085449,0.045092476879136034,0.03127301579454828,0.0009780015168860663,504.3547151096698,19.076247323231144,0,0.8676540851593018,0.01665542125701904,0.03831839561462402,0.04162758986155192,0.04536252021789551,0.047942519187927246,0.050566546122233075,0.05312283039093017,0.055806446075439456,0.059450594584147136,0.018134293789063796,0.013000494664532037,0.00016901286152252594,12.211505777046863,2.490417279862904,0.00002193450927734375,0.1315929889678955,0.005308675765991211,0.008624029159545899,0.011172787348429362,0.01340484619140625,0.015951037406921387,0.018926254908243817,0.021820751825968425,0.025057840347290045,0.030819320678710953,2.1176470588235294,0.3568411973671318,0.1273356401384083,9.638232514177702,3.11772289051269,2,4,2,2,2,2,2,2,2,2,3,679.7176470588236,385.9020482778655,148920.39086505203,12.156127436584585,3.3608660492023534,448,2688,464,480,480,496,512,561.0666666666666,768,809.5999999999999,889.0666666666666,2.090909090909091,0.4679831882266818,0.21900826446280988,52.9708081167676,6.949275452941032,2,6,2,2,2,2,2,2,2,2,2,748.1363636363636,381.07572564739144,145218.70867768597,24.62724997800628,4.3148820644210195,432,3376,512,544,560,576,608,666.6666666666663,837.3333333333333,912,1008,2025-05-16 02:32:08.503478,1
1889,946,943,608508,296534,311974,322.1323451561673,114.44386880611488,13097.399107311236,33.05010649802479,3.9584772555586962,38,1294,248,280,296,312,328,328,344,360,387.73333333332994,313.46088794926004,111.35969686322555,12400.982085469486,38.09157390053658,4.41767523278473,38,1294,264,280,296,296,312,312,328,344,360,330.8313891834571,116.8114930595251,13644.924910795482,29.492063669776563,3.5969888136834793,38,1294,248,280,312,328,328,344,344,360,392,0.03155823721218917,0.03163029889983289,0.0010004758084927697,214.64686497626965,8.691230753263126,0,0.8317601680755615,0.0029406944910685224,0.005293130874633789,0.007740139961242677,0.011223554611206056,0.020003557205200195,0.04778575897216796,0.05464752515157063,0.06008005142211914,0.06480308373769124,0.032907100203176026,0.03571010694140256,0.0012752117377664073,262.312173642971,11.824330693610921,0,0.8317601680755615,0.0027327696482340497,0.005586004257202149,0.008177582422892253,0.0144782861073812,0.03707003593444824,0.04968020121256511,0.05305118560791019,0.05822710990905763,0.060809230804443365,0.03020651343012918,0.026860877628155932,0.0007215067469547678,-1.217117766510887,0.45480541016194664,0.00008487701416015625,0.1437549591064453,0.0030674139658610025,0.005156993865966797,0.007452964782714844,0.010159969329833984,0.014698028564453125,0.04216440518697104,0.05648962656656902,0.06292295455932619,0.06615217526753743,2.11284046692607,0.37285117914062216,0.1390180017865523,18.848344788874748,3.943835447527597,2,5,2,2,2,2,2,2,2,2,2,697.0038910505837,335.68695462047594,112685.73150236947,64.19691206389248,7.42496785217062,352,4110,496,544,624,656,672,704,704,736,808,2.115830115830116,0.45882633774120446,0.21052160820500582,54.77054880827783,6.42151427773435,2,7,2,2,2,2,2,2,2,2,2,656.7490347490348,325.57258552435616,105997.50844501419,68.91301989164137,7.732412999387944,368,4094,448,560,592,608,624,640,656,688,779.7333333333331,2025-05-16 07:06:09.413144,1
1889,946,943,769300,351598,417702,407.2525145579672,147.11076006938677,21641.575728192678,8.83832506176301,1.4960216064692076,38,1294,296,328,360,376,392,424,456,472,536,371.6680761099366,135.68953095847908,18411.648811732055,14.502015680407112,2.2726090082085904,38,1294,280,312,328,344,360,376,392,424,472.53333333333467,442.95015906680806,149.45626674952914,22337.175670706405,7.346289747130903,1.0258152590088334,38,1294,344,376,392,424,440,456,482.6666666666679,504,568,0.03155190851223671,0.02820085760509131,0.0007952883696626364,387.67793766472226,13.397686932485616,0,0.8576509952545166,0.00432725747426351,0.009138107299804688,0.015774448712666832,0.022014300028483074,0.029492497444152832,0.038723786671956376,0.044688820838928216,0.052134037017822266,0.06008330980936685,0.021109965995506005,0.031152698127360004,0.0009704906006144195,547.5485896713723,20.6191712678707,0,0.8576509952545166,0.0036286036173502605,0.00685567855834961,0.010173384348551433,0.014185730616251628,0.017611026763916016,0.021173715591430664,0.02551377614339193,0.030325603485107436,0.040057436625162764,0.04201599724851509,0.020023785550208197,0.0004009519877607266,-0.06313332403925687,-0.6522440838614812,0.00004887580871582031,0.13069391250610352,0.005939086278279623,0.02495408058166504,0.03691554069519043,0.04230332374572754,0.046380043029785156,0.050803025563557945,0.0551142692565918,0.05948686599731445,0.06344000498453777,2.1068702290076335,0.41446937283964064,0.17178486102208504,22.92450692141855,4.5700102548124315,2,5,2,2,2,2,2,2,2,2,2,850.3511450381679,428.8396188342385,183903.41868189495,19.08550340683023,3.882594223605847,416,3470,512,569.6,624,717.8666666666668,800,866.1333333333332,928,976,1153.066666666667,2.1136363636363638,0.471100054880053,0.22193526170798897,36.64972155031446,5.566170028405902,2,6,2,2,2,2,2,2,2,2,2,718.9848484848485,411.15568799474426,169048.9997704315,23.594639498755164,4.502147884910525,384,3286,432,480,528.5333333333334,608,656,688,752,835.2,928,2025-05-17 07:02:06.826179,1
2040,1027,1013,1138833,628337,510496,558.2514705882353,230.11484344628425,52952.841174307905,2.519934126909188,0.2950790998829793,38,1294,124,472,520,552,568,600,616,664,744,611.8179162609542,256.9842306270644,66040.89479098421,1.6628235894014196,0.14668363786661487,38,1294,124,520,552,584,616,648,680,728,840,503.9447186574531,183.91754479000707,33825.66328158425,4.104400753834947,-0.08472889853011026,38,1294,132,456,488,520,536,568,584,600,616,0.029209297740500368,0.02856716740086086,0.0008160830533088075,267.85478840270093,10.135521908658689,0,0.8073160648345947,0.0028635025024414066,0.006292152404785156,0.010475397109985352,0.014921744664510093,0.021559953689575195,0.03264029820760091,0.045812288920084626,0.054701137542724605,0.061985572179158524,0.0289204785233585,0.032123547852052604,0.0010319223266031137,333.4529293555263,13.967530719521138,0,0.8073160648345947,0.00328064759572347,0.006759977340698242,0.011658024787902831,0.017292563120524088,0.023073911666870117,0.03230058352152507,0.04409245649973551,0.05119490623474121,0.05819596449534098,0.0295018234234101,0.024439799914720155,0.0005973038198715553,-0.905374068158975,0.482576736538131,0.00004410743713378906,0.1505589485168457,0.002403100331624349,0.005724906921386719,0.009191433588663736,0.013511260350545248,0.020195960998535156,0.03515100479125977,0.049051364262898765,0.05814099311828614,0.06489857037862141,2.2544642857142856,0.552977071479128,0.3057836415816327,6.109842021318528,2.4030790455673943,2,5,2,2,2,2,2,2,2,3,3,1077.232142857143,462.6805628644359,214073.3032525512,18.086948158740224,3.6563178115344113,228,4078,672,732.8000000000001,960,1008,1056,1104,1160,1200,1282.8000000000002,2.1752988047808763,0.5863210051450218,0.34377232107426875,72.08799602866077,7.0618161336446,2,9,2,2,2,2,2,2,2,2,3,1286.203187250996,644.2570032254065,415067.0862049814,28.02189901623905,4.025512052435985,208,7105,704,809.6000000000001,1088,1136,1216,1280,1354.1333333333334,1465.6000000000008,1734.6666666666672,2025-05-16 12:32:07.664643,1
1893,949,944,672009,357452,314557,354.99683042789223,136.22720754896503,18557.85207658879,18.477947477665793,2.883363684885783,25,1294,264,296,312,328,344,360,376,408,456,376.6617492096944,134.9962900848252,18223.99833666628,18.23947168045016,2.6511647451973497,38,1294,300.26666666666665,328,344,360,360,376,408,440,472,333.21716101694915,133.9674040246086,17947.26534109272,21.12557916893642,3.3449981984363335,25,1294,248,280,296,312,328,328,344,360,440,0.031490648523697644,0.031085862148583467,0.0009663308255207344,237.44741247051658,9.342441089548553,0,0.8382740020751953,0.0027035951614379885,0.005525064468383789,0.0086335817972819,0.013524564107259114,0.02281796932220459,0.044873841603596996,0.054097827275594076,0.05938901901245117,0.06377699375152587,0.02258238535893114,0.0339439672056662,0.0011521929096593424,349.1162067359746,14.846473511653034,0,0.8382740020751953,0.002389192581176758,0.004412174224853517,0.006806174914042154,0.00946958859761556,0.01262354850769043,0.016714413960774742,0.024363517761230472,0.049835920333862305,0.05937286218007406,0.040436658566280946,0.024898929349716506,0.000619956682762174,-1.1249223611501877,-0.41196570189514076,0.000080108642578125,0.1385800838470459,0.0033726930618286134,0.006869602203369141,0.018463436762491858,0.04257493019104004,0.050644516944885254,0.055575958887736004,0.05942645867665609,0.06277084350585938,0.06612292925516765,2.11,0.357631094844953,0.12789999999999974,11.776788819940293,3.420606059001517,2,4,2,2,2,2,2,2,2,2,2,678.925,321.728129598579,103508.98937500006,34.89113541541749,5.406428912133053,352,3110,464,544,576,608,624,656,688,720,816,2.1472081218274113,0.5642971661373869,0.31843129171068557,60.12922488742212,6.798742437652547,2,8,2,2,2,2,2,2,2,2,3,791.4314720812183,448.81453737456724,201434.4889587468,48.92516675990241,6.645874660621322,384,4669,528,640,688,704,736,760,819.7333333333333,864,935.4666666666669,2025-05-17 07:38:12.583663,1
2006,1007,999,1078772,610088,468684,537.7726819541376,192.6812445089788,37126.061985528875,2.4856222434520197,-0.5384729005212943,38,1294,124,472,504,520,552,600,632,664,704,605.8470705064548,206.05456332580044,42458.48306738631,3.1811170182144908,-1.0147533373764774,38,1294,124,584,616,632,648,664,680,696,728,469.15315315315314,149.5696046468057,22371.066634201758,4.435511921945101,-0.8714490949050042,38,1294,124,456,472,488,504,504,520,552,568,0.029779084840617573,0.024993973564905934,0.0006246987145632167,568.5931613887208,17.56645919110914,0.00000286102294921875,0.8472177982330322,0.006350580851236979,0.012508201599121093,0.018793789545694987,0.024724864959716798,0.029392004013061523,0.03407524426778157,0.03866531054178873,0.0446202278137207,0.05203237533569336,0.02230624033963941,0.02901173961436579,0.0008416810354517611,646.8487852209311,22.872605264835475,0.00000286102294921875,0.8472177982330322,0.005299051602681478,0.009761714935302734,0.013038134574890137,0.016878604888916016,0.02091848850250244,0.024833202362060547,0.028286250432332356,0.032454252243042006,0.03885270754496258,0.037304291615376364,0.017126954194002408,0.00029333255996345667,2.842875901667803,0.0833962274950139,0.00008893013000488281,0.14955520629882813,0.01016403834025065,0.024658966064453124,0.03130118052164713,0.03549521764119466,0.03856992721557617,0.042687988281250006,0.04720950126647949,0.05157394409179688,0.05695180892944336,2.0840336134453783,0.30623306148384205,0.09377868794576658,15.26256985774426,3.8379470243684364,2,4,2,2,2,2,2,2,2,2,2,700.7058823529412,253.49862356681908,64261.55215027185,18.12986566575333,4.099288417265007,544,2072,577.0666666666667,592,608,612.5333333333333,628,644,656,682.4,955.7333333333331,2.2017543859649122,0.5800759865742261,0.3364881502000618,19.137572622137327,3.9928122300691093,2,6,2,2,2,2,2,2,2,2,3,990.9122807017544,499.0263601201828,249027.30809479838,6.4478238626624655,2.4489702858936755,672,3504,708,724,740,766.1333333333333,776,803.7333333333333,832,1248,1939.3999999999999,2025-05-15 22:35:37.996103,1
