0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,3.449957635421294772e-02
2.020202020202020374e-02,6.899915270842589543e-02
3.030303030303030387e-02,1.034987290626388362e-01
4.040404040404040747e-02,1.379983054168517909e-01
5.050505050505051108e-02,1.724978817710647594e-01
6.060606060606060774e-02,2.069974581252776724e-01
7.070707070707071829e-02,2.414970344794906687e-01
8.080808080808081495e-02,2.759966108337035817e-01
9.090909090909091161e-02,3.104961871879165503e-01
1.010101010101010222e-01,3.449957635421295188e-01
1.111111111111111188e-01,3.794953398963424873e-01
1.212121212121212155e-01,4.139949162505553448e-01
1.313131313131313260e-01,4.484944926047684244e-01
1.414141414141414366e-01,4.829940689589813374e-01
1.515151515151515194e-01,5.174936453131940839e-01
1.616161616161616299e-01,5.519932216674071634e-01
1.717171717171717404e-01,5.695834648628698149e-01
1.818181818181818232e-01,5.811488947785509174e-01
1.919191919191919338e-01,5.927143246942320198e-01
2.020202020202020443e-01,6.042797546099131223e-01
2.121212121212121271e-01,6.158451845255942247e-01
2.222222222222222376e-01,6.274106144412752162e-01
2.323232323232323482e-01,6.389760443569563186e-01
2.424242424242424310e-01,6.505414742726373101e-01
2.525252525252525415e-01,6.621069041883184125e-01
2.626262626262626521e-01,6.736723341039995150e-01
2.727272727272727626e-01,6.852377640196806174e-01
2.828282828282828731e-01,6.898778563741859715e-01
2.929292929292929282e-01,6.942457738900423836e-01
3.030303030303030387e-01,6.986136914058990177e-01
3.131313131313131493e-01,7.029816089217554298e-01
3.232323232323232598e-01,7.073495264376120639e-01
3.333333333333333703e-01,7.117174439534684760e-01
3.434343434343434809e-01,7.160853614693251101e-01
3.535353535353535914e-01,7.204532789851816332e-01
3.636363636363636465e-01,7.248211965010381563e-01
3.737373737373737570e-01,7.291891140168947905e-01
3.838383838383838675e-01,7.335570315327513136e-01
3.939393939393939781e-01,7.379249490486078367e-01
4.040404040404040886e-01,7.422928665644644708e-01
4.141414141414141992e-01,7.466607840803209939e-01
4.242424242424242542e-01,7.510287015961774060e-01
4.343434343434343647e-01,7.553966191120339291e-01
4.444444444444444753e-01,7.597645366278905632e-01
4.545454545454545858e-01,7.641324541437470863e-01
4.646464646464646964e-01,7.685003716596036094e-01
4.747474747474748069e-01,7.728682891754600215e-01
4.848484848484848619e-01,7.772362066913166556e-01
4.949494949494949725e-01,7.816041242071731787e-01
5.050505050505050830e-01,7.859720417230297018e-01
5.151515151515152491e-01,7.903399592388863359e-01
5.252525252525253041e-01,7.947078767547427480e-01
5.353535353535353591e-01,7.990757942705993822e-01
5.454545454545455252e-01,8.034437117864557942e-01
5.555555555555555802e-01,8.078116293023124284e-01
5.656565656565657463e-01,8.121795468181689515e-01
5.757575757575758013e-01,8.165474643340254746e-01
5.858585858585858563e-01,8.209153818498821087e-01
5.959595959595960224e-01,8.252832993657385208e-01
6.060606060606060774e-01,8.296512168815950439e-01
6.161616161616162435e-01,8.340191343974515670e-01
6.262626262626262985e-01,8.383870519133082011e-01
6.363636363636364646e-01,8.427549694291647242e-01
6.464646464646465196e-01,8.471228869450212473e-01
6.565656565656565746e-01,8.514908044608776594e-01
6.666666666666667407e-01,8.558587219767344045e-01
6.767676767676767957e-01,8.602266394925908166e-01
6.868686868686869618e-01,8.645945570084473397e-01
6.969696969696970168e-01,8.689624745243039738e-01
7.070707070707071829e-01,8.733303920401604969e-01
7.171717171717172379e-01,8.776983095560170200e-01
7.272727272727272929e-01,8.820662270718734321e-01
7.373737373737374590e-01,8.864341445877300663e-01
7.474747474747475140e-01,8.908020621035865894e-01
7.575757575757576801e-01,8.951699796194431125e-01
7.676767676767677351e-01,8.995378971352997466e-01
7.777777777777777901e-01,9.039058146511561587e-01
7.878787878787879562e-01,9.082737321670126818e-01
7.979797979797980112e-01,9.126416496828694269e-01
8.080808080808081773e-01,9.170095671987258390e-01
8.181818181818182323e-01,9.213774847145823621e-01
8.282828282828283983e-01,9.257454022304388852e-01
8.383838383838384534e-01,9.301133197462952973e-01
8.484848484848485084e-01,9.344812372621520424e-01
8.585858585858586745e-01,9.388491547780084545e-01
8.686868686868687295e-01,9.432170722938649776e-01
8.787878787878788955e-01,9.475849898097216117e-01
8.888888888888889506e-01,9.519529073255781348e-01
8.989898989898991166e-01,9.563208248414346579e-01
9.090909090909091717e-01,9.606887423572912921e-01
9.191919191919192267e-01,9.650566598731477042e-01
9.292929292929293927e-01,9.694245773890042273e-01
9.393939393939394478e-01,9.737924949048607504e-01
9.494949494949496138e-01,9.781604124207173845e-01
9.595959595959596689e-01,9.825283299365737966e-01
9.696969696969697239e-01,9.868962474524304307e-01
9.797979797979798899e-01,9.912641649682868428e-01
9.898989898989899450e-01,9.956320824841434769e-01
1.000000000000000000e+00,1.000000000000000000e+00
