0.000000000000000000e+00,2.000000000000000111e-01
1.010101010101010187e-02,2.982616546972135518e-01
2.020202020202020374e-02,3.965233093944270371e-01
3.030303030303030387e-02,4.947849640916405778e-01
4.040404040404040747e-02,5.930466187888541185e-01
5.050505050505051108e-02,6.556026896323355890e-01
6.060606060606060774e-02,7.085086026775112567e-01
7.070707070707071829e-02,7.614145157226868132e-01
8.080808080808081495e-02,7.902241467992399127e-01
9.090909090909091161e-02,8.171802177243605581e-01
1.010101010101010222e-01,8.441362886494812034e-01
1.111111111111111188e-01,8.710923595746018488e-01
1.212121212121212155e-01,8.907505234620627377e-01
1.313131313131313260e-01,9.014890231923839981e-01
1.414141414141414366e-01,9.122275229227050364e-01
1.515151515151515194e-01,9.229660226530261857e-01
1.616161616161616299e-01,9.337045223833472241e-01
1.717171717171717404e-01,9.444430221136684844e-01
1.818181818181818232e-01,9.511274677899355101e-01
1.919191919191919338e-01,9.517308323851214613e-01
2.020202020202020443e-01,9.523341969803074125e-01
2.121212121212121271e-01,9.529375615754933637e-01
2.222222222222222376e-01,9.535409261706793149e-01
2.323232323232323482e-01,9.541442907658652661e-01
2.424242424242424310e-01,9.547476553610512173e-01
2.525252525252525415e-01,9.553510199562372796e-01
2.626262626262626521e-01,9.559543845514232308e-01
2.727272727272727626e-01,9.565577491466091820e-01
2.828282828282828731e-01,9.571611137417953552e-01
2.929292929292929282e-01,9.577644783369813064e-01
3.030303030303030387e-01,9.583678429321672576e-01
3.131313131313131493e-01,9.589712075273532088e-01
3.232323232323232598e-01,9.595745721225392710e-01
3.333333333333333703e-01,9.601779367177252222e-01
3.434343434343434809e-01,9.607813013129111734e-01
3.535353535353535914e-01,9.613846659080971246e-01
3.636363636363636465e-01,9.619880305032830758e-01
3.737373737373737570e-01,9.625913950984692491e-01
3.838383838383838675e-01,9.631947596936552003e-01
3.939393939393939781e-01,9.637981242888409295e-01
4.040404040404040886e-01,9.644014888840271027e-01
4.141414141414141992e-01,9.650048534792130539e-01
4.242424242424242542e-01,9.656082180743990051e-01
4.343434343434343647e-01,9.662115826695849563e-01
4.444444444444444753e-01,9.668149472647709075e-01
4.545454545454545858e-01,9.674183118599568587e-01
4.646464646464646964e-01,9.680216764551430320e-01
4.747474747474748069e-01,9.686250410503289832e-01
4.848484848484848619e-01,9.692284056455149344e-01
4.949494949494949725e-01,9.698317702407008856e-01
5.050505050505050830e-01,9.704351348358868368e-01
5.151515151515152491e-01,9.710384994310728990e-01
5.252525252525253041e-01,9.716418640262588502e-01
5.353535353535353591e-01,9.722452286214448014e-01
5.454545454545455252e-01,9.728485932166307526e-01
5.555555555555555802e-01,9.734519578118167038e-01
5.656565656565657463e-01,9.740553224070026550e-01
5.757575757575758013e-01,9.746586870021886062e-01
5.858585858585858563e-01,9.752620515973747795e-01
5.959595959595960224e-01,9.758654161925607307e-01
6.060606060606060774e-01,9.764687807877466819e-01
6.161616161616162435e-01,9.770721453829327441e-01
6.262626262626262985e-01,9.776755099781186953e-01
6.363636363636364646e-01,9.782788745733046465e-01
6.464646464646465196e-01,9.788822391684905977e-01
6.565656565656565746e-01,9.794856037636765489e-01
6.666666666666667407e-01,9.800889683588627221e-01
6.767676767676767957e-01,9.806923329540484513e-01
6.868686868686869618e-01,9.812956975492346245e-01
6.969696969696970168e-01,9.818990621444205757e-01
7.070707070707071829e-01,9.825024267396065270e-01
7.171717171717172379e-01,9.831057913347924782e-01
7.272727272727272929e-01,9.837091559299786514e-01
7.373737373737374590e-01,9.843125205251646026e-01
7.474747474747475140e-01,9.849158851203505538e-01
7.575757575757576801e-01,9.855192497155365050e-01
7.676767676767677351e-01,9.861226143107224562e-01
7.777777777777777901e-01,9.867259789059084074e-01
7.878787878787879562e-01,9.873293435010943586e-01
7.979797979797980112e-01,9.879327080962803098e-01
8.080808080808081773e-01,9.885360726914663720e-01
8.181818181818182323e-01,9.891394372866523232e-01
8.282828282828283983e-01,9.897428018818382744e-01
8.383838383838384534e-01,9.903461664770242256e-01
8.484848484848485084e-01,9.909495310722101769e-01
8.585858585858586745e-01,9.915528956673963501e-01
8.686868686868687295e-01,9.921562602625823013e-01
8.787878787878788955e-01,9.927596248577682525e-01
8.888888888888889506e-01,9.933629894529542037e-01
8.989898989898991166e-01,9.939663540481401549e-01
9.090909090909091717e-01,9.945697186433261061e-01
9.191919191919192267e-01,9.951730832385120573e-01
9.292929292929293927e-01,9.957764478336980085e-01
9.393939393939394478e-01,9.963798124288839597e-01
9.494949494949496138e-01,9.969831770240702440e-01
9.595959595959596689e-01,9.975865416192559731e-01
9.696969696969697239e-01,9.981899062144419243e-01
9.797979797979798899e-01,9.987932708096280976e-01
9.898989898989899450e-01,9.993966354048138268e-01
1.000000000000000000e+00,1.000000000000000000e+00
